Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
7;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Starter;M. Djaldi-Tabdi;18;57;0,95;18,95;2;5;0,4;2;2;1;0;3;0;0;0;;;;;;;;;4;2;4;6;2;0;0;0;0;5;0;4;9;33;M. Djaldi-Tabdi
7;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;K. Coulibaly;26;44;0,73;26,73;6;9;0,666666667;4;6;0,666666667;2;3;0,666666667;1;2;0,5;;;;;;;;15;1;4;5;0;1;2;0;0;3;6;-8;17;1;K. Coulibaly
7;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;N. Guillaume;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;7;N. Guillaume
7;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;N. Desset;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;9;N. Desset
7;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;S. Diarra;0;25;0,42;0,42;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;17;S. Diarra
7;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;K. Vilka;26;3;0,05;26,05;2;5;0,4;1;1;1;1;4;0,25;3;4;0,75;;;;;;;;8;0;2;2;3;0;2;0;0;4;2;-8;11;35;K. Vilka
7;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;D. Balayera;17;16;0,27;17,27;5;9;0,555555556;4;7;0,571428571;1;2;0,5;0;0;;;;;;;;;11;1;2;3;0;0;0;0;0;1;0;-5;10;77;D. Balayera
7;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;32;79;0,405063291;27;55;0,490909091;5;24;0,208333333;9;13;0,692307692;22;46;13;14;34;7;7;78;14;24;38;22;14;11;1;3;22;19;0;85;;TOTAUX EQUIPE
8;Championat de France;Exterieur;Defaite;Landerneau;;Starter;M. Akoa Makani;39;52;0,87;39,87;9;19;0,473684211;7;14;0,5;2;5;0,4;2;2;1;;;;;;;;22;1;5;6;2;3;3;0;0;3;4;-10;20;8;M. Akoa Makani
8;Championat de France;Exterieur;Defaite;Landerneau;;Starter;S. Thomas;33;13;0,22;33,22;9;19;0,473684211;9;19;0,473684211;0;0;;0;0;;;;;;;;;18;2;9;11;1;4;3;0;0;4;3;0;19;20;S. Thomas
8;Championat de France;Exterieur;Defaite;Landerneau;Capitaine;Starter;C. Chabrier;34;13;0,22;34,22;3;9;0,333333333;1;4;0,25;2;5;0,4;0;0;;;;;;;;;8;1;4;5;5;3;2;0;1;2;2;1;11;25;C. Chabrier(C)
8;Championat de France;Exterieur;Defaite;Landerneau;;Starter;M. Djaldi-Tabdi;30;45;0,75;30,75;2;7;0,285714286;1;4;0,25;1;3;0,333333333;1;2;0,5;;;;;;;;6;2;5;7;1;4;2;0;0;4;1;-16;6;33;M. Djaldi-Tabdi
8;Championat de France;Exterieur;Defaite;Landerneau;;Starter;K. Vilka;26;2;0,03;26,03;2;6;0,333333333;1;2;0,5;1;4;0,25;0;0;;;;;;;;;5;0;0;0;0;2;0;0;1;3;0;-7;-1;35;K. Vilka
8;Championat de France;Exterieur;Defaite;Landerneau;;Banc;K. Coulibaly;11;42;0,7;11,7;1;3;0,333333333;0;1;0;1;2;0,5;0;0;;;;;;;;;3;0;2;2;3;3;1;0;0;4;0;5;4;1;K. Coulibaly
8;Championat de France;Exterieur;Defaite;Landerneau;;Banc;K. Traylor;29;32;0,53;29,53;1;4;0,25;1;2;0,5;0;2;0;0;0;;;;;;;;;2;0;2;2;5;3;0;1;1;2;2;-10;4;4;K. Traylor
8;Championat de France;Exterieur;Defaite;Landerneau;;Banc;J. Muzet;5;26;0,43;5,43;2;3;0,666666667;2;3;0,666666667;0;0;;0;0;;;;;;;;;4;1;2;3;0;1;1;0;0;1;1;-1;6;21;J. Muzet
8;Championat de France;Exterieur;Defaite;Landerneau;;Banc;D. Balayera;14;15;0,25;14,25;1;2;0,5;1;1;1;0;1;0;0;0;;;;;;;;;2;1;1;2;0;1;0;0;0;1;0;-7;2;77;D. Balayera
8;Championat de France;Exterieur;Defaite;Landerneau;;Banc;TOTAUX EQUIPE;;;;;30;72;0,416666667;23;50;0,46;7;22;0,318181818;3;4;0,75;11;40;11;16;11;5;6;70;12;33;45;17;25;12;1;3;24;13;0;77;;TOTAUX EQUIPE
9;Championat de France;Domicile;Victoire;Basket Landes;;Starter;K. Traylor;24;45;0,75;24,75;0;2;0;0;0;;0;2;0;0;0;;;;;;;;;0;0;0;0;2;2;2;0;0;1;0;0;0;4;K. Traylor
9;Championat de France;Domicile;Victoire;Basket Landes;;Starter;M. Akoa Makani;25;17;0,28;25,28;2;8;0,25;1;4;0,25;1;4;0,25;0;0;;;;;;;;;5;1;2;3;3;5;1;0;1;0;1;3;1;8;M. Akoa Makani
9;Championat de France;Domicile;Victoire;Basket Landes;;Starter;S. Thomas;32;16;0,27;32,27;5;14;0,357142857;5;14;0,357142857;0;0;;1;1;1;;;;;;;;11;0;4;4;2;0;3;0;1;3;3;5;11;20;S. Thomas
9;Championat de France;Domicile;Victoire;Basket Landes;Capitaine;Starter;C. Chabrier;30;12;0,2;30,2;6;12;0,5;5;10;0,5;1;2;0,5;3;3;1;;;;;;;;16;3;6;9;2;2;1;0;1;1;5;14;20;25;C. Chabrier(C)
9;Championat de France;Domicile;Victoire;Basket Landes;;Starter;M. Djaldi-Tabdi;32;0;0;32;5;12;0,416666667;5;7;0,714285714;0;5;0;3;4;0,75;;;;;;;;13;6;5;11;2;3;1;3;0;2;3;8;19;33;M. Djaldi-Tabdi
9;Championat de France;Domicile;Victoire;Basket Landes;;Banc;K. Coulibaly;12;20;0,33;12,33;2;5;0,4;0;1;0;2;4;0,5;0;0;;;;;;;;;6;0;2;2;0;2;0;0;0;3;0;1;3;1;K. Coulibaly
9;Championat de France;Domicile;Victoire;Basket Landes;;Banc;N. Desset;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;9;N. Desset
9;Championat de France;Domicile;Victoire;Basket Landes;;Banc;S. Diarra;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;17;S. Diarra
9;Championat de France;Domicile;Victoire;Basket Landes;;Banc;K. Vilka;22;57;0,95;22,95;3;7;0,428571429;2;3;0,666666667;1;4;0,25;0;0;;;;;;;;;7;0;0;0;0;0;0;0;1;1;1;12;3;35;K. Vilka
9;Championat de France;Domicile;Victoire;Basket Landes;;Banc;D. Balayera;20;13;0,22;20,22;2;7;0,285714286;1;4;0,25;1;3;0,333333333;0;0;;;;;;;;;5;2;4;6;1;1;1;0;0;2;1;12;7;77;D. Balayera
9;Championat de France;Domicile;Victoire;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;25;67;0,373134328;19;43;0,441860465;6;24;0,25;7;8;0,875;16;30;8;5;18;11;9;63;13;26;39;12;15;9;3;4;13;14;0;68;;TOTAUX EQUIPE
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Starter;K. Traylor;30;21;0,35;30,35;5;14;0,357142857;2;5;0,4;3;9;0,333333333;1;2;0,5;;;;;;;;14;1;4;5;3;1;0;0;0;4;4;3;11;4;K. Traylor
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Starter;M. Akoa Makani;30;60;1;31;1;7;0,142857143;1;4;0,25;0;3;0;0;0;;;;;;;;;2;0;0;0;5;1;3;0;0;1;1;2;3;8;M. Akoa Makani
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Starter;S. Thomas;30;34;0,57;30,57;10;15;0,666666667;10;15;0,666666667;0;0;;1;1;1;;;;;;;;21;0;5;5;1;2;2;0;0;2;2;0;22;20;S. Thomas
10;Championat de France;Exterieur;Victoire;Saint-Amand;Capitaine;Starter;C. Chabrier;28;59;0,98;28,98;3;7;0,428571429;1;5;0,2;2;2;1;2;2;1;;;;;;;;10;1;2;3;7;1;2;0;0;4;2;9;17;25;C. Chabrier(C)
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Starter;M. Djaldi-Tabdi;15;36;0,6;15,6;2;4;0,5;1;2;0,5;1;2;0,5;0;0;;;;;;;;;5;1;2;3;0;1;1;1;0;4;1;1;7;33;M. Djaldi-Tabdi
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;K. Coulibaly;24;24;0,4;24,4;4;12;0,333333333;4;10;0,4;0;2;0;1;2;0,5;;;;;;;;9;2;2;4;0;0;2;0;0;1;4;6;6;1;K. Coulibaly
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;J. Muzet;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21;J. Muzet
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;K. Vilka;16;48;0,8;16,8;0;2;0;0;1;0;0;1;0;0;0;;;;;;;;;0;0;0;0;1;0;0;0;1;3;0;2;-1;35;K. Vilka
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;D. Balayera;22;18;0,3;22,3;5;9;0,555555556;4;8;0,5;1;1;1;2;2;1;;;;;;;;13;4;2;6;0;0;1;0;0;1;3;12;16;77;D. Balayera
10;Championat de France;Exterieur;Victoire;Saint-Amand;;Banc;TOTAUX EQUIPE;;;;;30;70;0,428571429;23;50;0,46;7;20;0,35;7;9;0,777777778;27;38;16;11;22;23;;74;11;19;30;17;8;11;1;1;20;17;0;83;;TOTAUX EQUIPE
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;K. Traylor;35;55;0,92;35,92;2;8;0,25;0;1;0;2;7;0,285714286;0;0;;;;;;;;;6;0;2;2;4;1;2;0;0;2;0;0;7;4;K. Traylor
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;M. Akoa Makani;31;2;0,03;31,03;4;15;0,266666667;1;6;0,166666667;3;9;0,333333333;2;2;1;;;;;;;;13;1;5;6;2;2;1;0;0;4;1;3;9;8;M. Akoa Makani
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;S. Thomas;27;9;0,15;27,15;4;10;0,4;4;10;0,4;0;0;;0;0;;;;;;;;;8;2;5;7;0;2;1;0;0;3;3;-4;8;20;S. Thomas
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;Capitaine;Starter;C. Chabrier;30;37;0,62;30,62;3;9;0,333333333;2;5;0,4;1;4;0,25;4;4;1;;;;;;;;11;3;0;3;6;1;3;0;0;0;7;-2;16;25;C. Chabrier(C)
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;M. Djaldi-Tabdi;31;42;0,7;31,7;7;14;0,5;5;7;0,714285714;2;7;0,285714286;3;3;1;;;;;;;;19;2;8;10;2;0;1;0;0;3;5;3;25;33;M. Djaldi-Tabdi
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;K. Coulibaly;11;36;0,6;11,6;1;3;0,333333333;1;3;0,333333333;0;0;;0;0;;;;;;;;;2;1;1;2;2;1;1;0;0;3;1;4;4;1;K. Coulibaly
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;N. Desset;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;9;N. Desset
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;S. Diarra;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;17;S. Diarra
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;K. Vilka;18;26;0,43;18,43;1;2;0,5;1;2;0,5;0;0;;0;0;;;;;;;;;2;1;0;1;1;0;0;0;0;2;0;7;3;35;K. Vilka
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;D. Balayera;13;33;0,55;13,55;3;5;0,6;2;3;0,666666667;1;2;0,5;0;0;;;;;;;;;7;0;1;1;0;2;1;1;0;1;0;4;6;77;D. Balayera
11;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;;;;;25;66;0,378787879;16;37;0,432432432;9;29;0,310344828;9;9;1;17;28;7;7;11;13;8;68;10;24;34;17;10;10;1;0;19;17;0;79;;TOTAUX EQUIPE
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;K. Coulibaly;10;51;0,85;10,85;3;3;1;0;0;;3;3;1;2;2;1;;;;;;;;11;0;0;0;0;1;1;0;0;0;1;7;11;1;K. Coulibaly
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;K. Traylor;34;25;0,42;34,42;5;10;0,5;2;2;1;3;8;0,375;1;1;1;;;;;;;;14;0;2;2;3;3;1;0;0;2;2;7;12;4;K. Traylor
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;M. Akoa Makani;39;0;0;39;5;11;0,454545455;4;7;0,571428571;1;4;0,25;0;0;;;;;;;;;11;0;8;8;3;4;4;0;0;3;2;5;16;8;M. Akoa Makani
12;Championat de France;Domicile;Victoire;Charleville-Mézières;Capitaine;Starter;C. Chabrier;33;47;0,78;33,78;0;3;0;0;1;0;0;2;0;4;6;0,666666667;;;;;;;;4;0;0;0;3;2;1;0;0;3;8;7;1;25;C. Chabrier(C)
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;M. Djaldi-Tabdi;32;49;0,82;32,82;6;12;0,5;5;8;0,625;1;4;0,25;3;3;1;;;;;;;;16;0;5;5;2;1;2;1;1;4;4;10;19;33;M. Djaldi-Tabdi
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;N. Desset;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;9;N. Desset
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;S. Diarra;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;17;S. Diarra
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;N. Guillaume;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;23;N. Guillaume
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;K. Vilka;29;31;0,52;29,52;3;6;0,5;0;0;;3;6;0,5;2;2;1;;;;;;;;11;0;3;3;6;3;1;0;0;1;2;11;15;35;K. Vilka
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;D. Balayera;19;37;0,62;19,62;2;6;0,333333333;2;5;0,4;0;1;0;0;0;;;;;;;;;4;1;2;3;0;1;1;0;1;1;2;-12;3;77;D. Balayera
12;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;TOTAUX EQUIPE;;;;;24;51;0,470588235;13;23;0,565217391;11;28;0,392857143;12;14;0,857142857;19;20;5;5;15;14;10;71;2;22;24;17;16;11;1;2;14;21;0;79;;TOTAUX EQUIPE
13;Championat de France;Exterieur;Defaite;Tarbes;;Starter;K. Traylor;33;29;0,48;33,48;4;6;0,666666667;2;2;1;2;4;0,5;1;2;0,5;;;;;;;;11;0;1;1;2;2;1;0;0;1;1;-13;10;4;K. Traylor
13;Championat de France;Exterieur;Defaite;Tarbes;;Starter;M. Akoa Makani;35;31;0,52;35,52;3;11;0,272727273;1;4;0,25;2;7;0,285714286;2;2;1;;;;;;;;10;0;5;5;3;3;2;0;0;2;1;-9;9;8;M. Akoa Makani
13;Championat de France;Exterieur;Defaite;Tarbes;;Starter;S. Thomas;37;20;0,33;37,33;11;26;0,423076923;11;26;0,423076923;0;0;;2;3;0,666666667;;;;;;;;24;1;8;9;3;0;1;0;0;2;4;-10;21;20;S. Thomas
13;Championat de France;Exterieur;Defaite;Tarbes;Capitaine;Starter;C. Chabrier;40;0;0;40;4;9;0,444444444;2;5;0,4;2;4;0,5;2;3;0,666666667;;;;;;;;12;2;0;2;6;2;2;0;0;2;6;-9;14;25;C. Chabrier(C)
13;Championat de France;Exterieur;Defaite;Tarbes;;Starter;M. Djaldi-Tabdi;12;55;0,92;12,92;1;6;0,166666667;0;4;0;1;2;0,5;0;0;;;;;;;;;3;2;2;4;1;0;1;0;1;5;0;-7;4;33;M. Djaldi-Tabdi
13;Championat de France;Exterieur;Defaite;Tarbes;;Banc;N. Desset;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;9;N. Desset
13;Championat de France;Exterieur;Defaite;Tarbes;;Banc;J. Muzet;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21;J. Muzet
13;Championat de France;Exterieur;Defaite;Tarbes;;Banc;K. Vilka;17;45;0,75;17,75;1;4;0,25;0;0;;1;4;0,25;2;2;1;;;;;;;;5;0;2;2;0;1;0;0;0;5;1;2;3;35;K. Vilka
13;Championat de France;Exterieur;Defaite;Tarbes;;Banc;D. Balayera;22;60;1;23;1;6;0,166666667;1;5;0,2;0;1;0;0;0;;;;;;;;;2;3;2;5;2;1;0;0;0;3;2;1;3;77;D. Balayera
13;Championat de France;Exterieur;Defaite;Tarbes;;Banc;TOTAUX EQUIPE;;;;;25;68;0,367647059;17;46;0,369565217;8;22;0,363636364;9;12;0,75;12;30;2;17;7;3;7;67;9;21;30;17;9;7;0;1;20;15;0;66;;TOTAUX EQUIPE
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Starter;K. Traylor;13;3;0,05;13,05;1;3;0,333333333;0;1;0;1;2;0,5;0;0;;;;;;;;;3;1;1;2;0;1;1;0;0;2;0;-10;3;4;K. Traylor
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Starter;M. Akoa Makani;28;43;0,72;28,72;5;9;0,555555556;1;5;0,2;4;4;1;4;4;1;;;;;;;;18;1;1;2;6;2;4;0;0;3;4;-12;24;8;M. Akoa Makani
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Starter;S. Thomas;28;57;0,95;28,95;4;12;0,333333333;4;12;0,333333333;0;0;;0;0;;;;;;;;;8;1;3;4;3;2;2;0;0;2;1;-20;7;20;S. Thomas
14;Championat de France;Domicile;Defaite;Lattes Montpellier;Capitaine;Starter;C. Chabrier;30;27;0,45;30,45;4;10;0,4;3;6;0,5;1;4;0,25;1;1;1;;;;;;;;10;0;2;2;5;4;1;0;1;4;3;2;8;25;C. Chabrier(C)
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Starter;M. Djaldi-Tabdi;32;7;0,12;32,12;4;9;0,444444444;2;5;0,4;2;4;0,5;4;6;0,666666667;;;;;;;;14;1;4;5;1;3;1;0;1;4;5;-8;11;33;M. Djaldi-Tabdi
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;N. Desset;1;55;0,92;1,92;0;1;0;0;0;;0;1;0;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;3;-1;9;N. Desset
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;F. Abdi;13;5;0,08;13,08;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;2;2;2;1;0;0;0;3;1;-5;2;13;F. Abdi
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;J. Muzet;10;52;0,87;10,87;0;1;0;0;0;;0;1;0;1;2;0,5;;;;;;;;1;1;2;3;1;3;1;0;0;2;2;-8;1;21;J. Muzet
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;K. Vilka;26;48;0,8;26,8;5;6;0,833333333;1;1;1;4;5;0,8;4;4;1;;;;;;;;18;1;0;1;1;3;0;0;0;3;1;-10;16;35;K. Vilka
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;D. Balayera;14;3;0,05;14,05;1;4;0,25;1;2;0,5;0;2;0;0;0;;;;;;;;;2;0;2;2;2;0;1;0;0;2;0;-12;4;77;D. Balayera
14;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;TOTAUX EQUIPE;;;;;24;56;0,428571429;12;33;0,363636364;12;23;0,52173913;14;17;0,823529412;20;14;7;16;21;5;9;74;8;18;26;21;20;11;0;2;26;17;0;77;;TOTAUX EQUIPE
15;Championat de France;Exterieur;Defaite;Bourges;;Starter;K. Traylor;32;43;0,72;32,72;3;12;0,25;1;4;0,25;2;8;0,25;2;2;1;;;;;;;;10;0;2;2;1;3;0;0;0;2;2;-14;1;4;K. Traylor
15;Championat de France;Exterieur;Defaite;Bourges;;Starter;M. Akoa Makani;22;33;0,55;22,55;5;10;0,5;4;7;0,571428571;1;3;0,333333333;0;0;;;;;;;;;11;0;2;2;2;3;4;0;0;3;0;-13;11;8;M. Akoa Makani
15;Championat de France;Exterieur;Defaite;Bourges;;Starter;S. Thomas;24;21;0,35;24,35;6;12;0,5;6;12;0,5;0;0;;1;2;0,5;;;;;;;;13;0;3;3;1;3;1;1;0;2;2;-18;9;20;S. Thomas
15;Championat de France;Exterieur;Defaite;Bourges;Capitaine;Starter;C. Chabrier;31;30;0,5;31,5;1;3;0,333333333;1;1;1;0;2;0;2;4;0,5;;;;;;;;4;0;5;5;5;2;2;0;0;2;7;-7;10;25;C. Chabrier(C)
15;Championat de France;Exterieur;Defaite;Bourges;;Starter;M. Djaldi-Tabdi;28;29;0,48;28,48;7;12;0,583333333;7;10;0,7;0;2;0;2;2;1;;;;;;;;16;1;2;3;0;2;1;0;1;3;4;-6;13;33;M. Djaldi-Tabdi
15;Championat de France;Exterieur;Defaite;Bourges;;Banc;F. Abdi;13;41;0,68;13,68;0;3;0;0;2;0;0;1;0;0;0;;;;;;;;;0;0;2;2;2;0;0;0;0;2;1;-11;1;13;F. Abdi
15;Championat de France;Exterieur;Defaite;Bourges;;Banc;J. Muzet;8;18;0,3;8,3;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;2;0;2;0;2;0;0;0;0;0;-8;-1;21;J. Muzet
15;Championat de France;Exterieur;Defaite;Bourges;;Banc;K. Vilka;22;21;0,35;22,35;0;1;0;0;0;;0;1;0;3;4;0,75;;;;;;;;3;1;1;2;0;3;0;0;0;1;3;-18;0;35;K. Vilka
15;Championat de France;Exterieur;Defaite;Bourges;;Banc;D. Balayera;16;4;0,07;16,07;0;3;0;0;1;0;0;2;0;0;0;;;;;;;;;0;0;2;2;0;0;1;1;0;1;0;-10;1;77;D. Balayera
15;Championat de France;Exterieur;Defaite;Bourges;;Banc;TOTAUX EQUIPE;;;;;22;57;0,385964912;19;38;0,5;3;19;0,157894737;10;14;0,714285714;19;38;2;10;3;3;6;57;4;20;24;11;19;9;2;1;17;19;0;45;;TOTAUX EQUIPE
16;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;K. Traylor;25;19;0,32;25,32;5;15;0,333333333;4;9;0,444444444;1;6;0,166666667;5;5;1;;;;;;;;16;3;1;4;1;4;0;0;2;1;4;16;7;4;K. Traylor
16;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;M. Akoa Makani;29;52;0,87;29,87;8;12;0,666666667;5;6;0,833333333;3;6;0,5;1;1;1;;;;;;;;20;0;5;5;8;2;6;1;0;1;1;16;34;8;M. Akoa Makani
16;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;S. Thomas;24;39;0,65;24,65;11;20;0,55;11;20;0,55;0;0;;1;2;0,5;;;;;;;;23;2;3;5;0;0;0;0;1;3;2;21;18;20;S. Thomas
